,id,date,tweet,fav,label-classifier
467,467,2/22/2016 4:26,b'RT @3geekspodcast: 3 Geeks Podcast Episode 23 Deadpool Spoiler Discussion @mikemcgmusic #DeadpoolMovie #review #SPOILER #spoileralert  http\xe2\x80\xa6',0,pos
468,468,2/22/2016 4:25,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
469,469,2/22/2016 4:23,b'RT @FruitionScrolls: Raff/Deadpool mashup https://t.co/zzZe8eql6B #fanart  #deadpool #DeadpoolMovie #marvel #Kickstarter @NickAzevedo1 http\xe2\x80\xa6',0,pos
470,470,2/22/2016 4:22,"b""RT @ColeAlbritton: There's sixteen kilograms of cocaine hidden somewhere in the house along with the cure for blindness. Good luck.\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 #Dea\xe2\x80\xa6""",0,pos
471,471,2/22/2016 4:22,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
472,472,2/22/2016 4:22,b'RT @FruitionScrolls: Raff/Deadpool mashup https://t.co/zzZe8eql6B #fanart  #deadpool #DeadpoolMovie #marvel #Kickstarter @NickAzevedo1 http\xe2\x80\xa6',0,pos
473,473,2/22/2016 4:21,b'RT @regan_steer: #RT if you like the #DeadpoolMovie !!',0,pos
474,474,2/22/2016 4:20,"b""There's sixteen kilograms of cocaine hidden somewhere in the house along with the cure for blindness. Good luck.\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 #DeadpoolMovie""",3,pos
475,475,2/22/2016 4:18,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
476,476,2/22/2016 4:16,b'RT @rasen963: Happy Valentine\xe2\x80\x99s Day!\nSit on this DEADPOOL XD\n#Deadpool #DeadpoolMovie #SpideyPool #Valentines https://t.co/yTHQq9Cg3y',0,pos
477,477,2/22/2016 4:16,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
478,478,2/22/2016 4:16,"b'RT @TheVRO: Have you seen #DeadpoolMovie yet? If so, check out what our hosts thought. https://t.co/QhbAkon5uD #deadpool https://t.co/IQr46\xe2\x80\xa6'",0,pos
479,479,2/22/2016 4:14,b'RT @ChaplinUS: Anyone see #deadpool yet? #DeadpoolMovie #dc #marvel #comics #comedy #funny #haha #superhero #awesome #epic #yes',0,pos
480,480,2/22/2016 4:12,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
481,481,2/22/2016 4:11,b'RT @regan_steer: #RT if you like the #DeadpoolMovie !!',0,pos
482,482,2/22/2016 4:11,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
483,483,2/22/2016 4:11,b'#RT if you like the #DeadpoolMovie !!',1,pos
484,484,2/22/2016 4:10,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
485,485,2/22/2016 4:06,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
486,486,2/22/2016 4:04,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
487,487,2/22/2016 4:02,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
488,488,2/22/2016 4:01,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
489,489,2/22/2016 3:58,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
490,490,2/22/2016 3:58,b'RT @MaryumMalik_: #DeadpoolMovie Awesome.. \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb',0,pos
491,491,2/22/2016 3:58,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
492,492,2/22/2016 3:58,b'Anyone see #deadpool yet? #DeadpoolMovie #dc #marvel #comics #comedy #funny #haha #superhero #awesome #epic #yes',6,pos
493,493,2/22/2016 3:58,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
494,494,2/22/2016 3:54,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
495,495,2/22/2016 3:54,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
496,496,2/22/2016 3:54,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
497,497,2/22/2016 3:54,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
498,498,2/22/2016 3:52,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
499,499,2/22/2016 3:52,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
500,500,2/22/2016 3:51,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
501,501,2/22/2016 3:51,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
502,502,2/22/2016 3:50,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
503,503,2/22/2016 3:50,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
504,504,2/22/2016 3:50,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
505,505,2/22/2016 3:49,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
506,506,2/22/2016 3:49,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
507,507,2/22/2016 3:49,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
508,508,2/22/2016 3:49,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
509,509,2/22/2016 3:49,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
510,510,2/22/2016 3:48,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
511,511,2/22/2016 3:48,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
512,512,2/22/2016 3:48,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
513,513,2/22/2016 3:48,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
514,514,2/22/2016 3:48,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
515,515,2/22/2016 3:48,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
516,516,2/22/2016 3:48,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
517,517,2/22/2016 3:47,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
518,518,2/22/2016 3:47,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
519,519,2/22/2016 3:47,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
520,520,2/22/2016 3:47,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
521,521,2/22/2016 3:47,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
522,522,2/22/2016 3:47,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
523,523,2/22/2016 3:47,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
524,524,2/22/2016 3:46,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
525,525,2/22/2016 3:46,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
526,526,2/22/2016 3:46,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
527,527,2/22/2016 3:43,b'RT @3geekspodcast: 3 Geeks Podcast Episode 23 Deadpool Spoiler Discussion @mikemcgmusic #DeadpoolMovie #review #SPOILER #spoileralert  http\xe2\x80\xa6',0,pos
528,528,2/22/2016 3:43,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
529,529,2/22/2016 3:43,b'3 Geeks Podcast Episode 23 Deadpool Spoiler Discussion @mikemcgmusic #DeadpoolMovie #review #SPOILER #spoileralert  https://t.co/spGWiwuAmb',4,pos
530,530,2/22/2016 3:42,b'So. #Deadpool \n\n5 out of 5 chimichangas. \n\nNow hit the sappy 70s music. \n\n#DeadpoolMovie  https://t.co/nq9WBI22s5',8,pos
531,531,2/22/2016 3:24,b'RT @IEarths: Deadpool Closes In On $500-Million...\n\n#Deadpool #DeadpoolMovie #Deadpool2 #Marvel #XMen\n \nhttps://t.co/Nz7U5w2qb7 https://t.c\xe2\x80\xa6',0,pos
532,532,2/22/2016 3:08,b'One of the best superhero movie today #DeadpoolMovie https://t.co/XSD1HycC3O',0,pos
533,533,2/22/2016 3:07,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
534,534,2/22/2016 3:06,"b""RT @thenotoriousven: man, i have a lot of catching up to do. here's something for today- celebrating the release of #DeadpoolMovie https://\xe2\x80\xa6""",0,pos
535,535,2/22/2016 3:04,"b'RT @FlicksCity: ALL #Deadpool easter eggs, #Marvel #XMen Spider-Man &amp; Green Lantern references + post-credits https://t.co/NLLzAgt8Wg #Dead\xe2\x80\xa6'",0,pos
536,536,2/22/2016 2:51,"b'RT @TheVRO: Have you seen #DeadpoolMovie yet? If so, check out what our hosts thought. https://t.co/QhbAkon5uD #deadpool https://t.co/IQr46\xe2\x80\xa6'",0,pos
537,537,2/22/2016 2:49,"b'RT @TheVRO: Have you seen #DeadpoolMovie yet? If so, check out what our hosts thought. https://t.co/QhbAkon5uD #deadpool https://t.co/IQr46\xe2\x80\xa6'",0,pos
538,538,2/22/2016 2:47,"b""RT @srpgmatt: Just watched #DeadpoolMovie and loved it. Can't wait for sequel.""",0,pos
539,539,2/22/2016 2:44,b'Productive class adding #spiderman to my Spider-man vs Deadpool copy.\n#deadpool #deadpoolmovie\xe2\x80\xa6 https://t.co/5cUVWI8bRT',1,pos
540,540,2/22/2016 2:38,b'RT @Skatronixxx: Seen the #DeadpoolMovie ? How would you describe it in one word ? Go ! #Deadpool https://t.co/43iRY3fv8m',0,pos
541,541,2/22/2016 2:37,b'RT @ArchersNok: The #DeadpoolMovie was so amazingly awesome. It held true to the comics (mostly) and Ryan Reynolds played DP right. #Podern\xe2\x80\xa6',0,pos
542,542,2/22/2016 2:36,b'RT @jonnyrubberman: @LivFoxyTardis @thelovelybug COOOOOOL #DeadpoolRules best film this year so far #Deadpool #DeadpoolMovie \xf0\x9f\x92\x80\xf0\x9f\x92\xa9L https://t.\xe2\x80\xa6',0,pos
543,543,2/22/2016 2:34,b'RT @Sustainablehero: @VancityReynolds @RobertDowneyJr and @Sustainablehero Lets do another  #Deadpool movie #DeadpoolMovie #DeadpoolTwo htt\xe2\x80\xa6',0,pos
544,544,2/22/2016 2:32,b'RT @Sustainablehero: @VancityReynolds @RobertDowneyJr and @Sustainablehero Lets do another  #Deadpool movie #DeadpoolMovie #DeadpoolTwo htt\xe2\x80\xa6',0,pos
545,545,2/22/2016 2:31,b'RT @Sustainablehero: @VancityReynolds @RobertDowneyJr and @Sustainablehero Lets do another  #Deadpool movie #DeadpoolMovie #DeadpoolTwo htt\xe2\x80\xa6',0,pos
546,546,2/22/2016 2:31,b'@LivFoxyTardis @thelovelybug COOOOOOL #DeadpoolRules best film this year so far #Deadpool #DeadpoolMovie \xf0\x9f\x92\x80\xf0\x9f\x92\xa9L https://t.co/e3F8r3bAPk',2,pos
547,547,2/22/2016 2:28,b'@VancityReynolds @RobertDowneyJr and @Sustainablehero Lets do another  #Deadpool movie #DeadpoolMovie #DeadpoolTwo https://t.co/aAq6FaG3Ev',4,pos
548,548,2/22/2016 2:21,"b'RT @FlicksCity: ALL #Deadpool easter eggs, #Marvel #XMen Spider-Man &amp; Green Lantern references + post-credits https://t.co/NLLzAgt8Wg #Dead\xe2\x80\xa6'",0,pos
549,549,2/22/2016 2:14,"b'RT @theblerdgurl: .@LeslieUggams aka""Blind Al"" is LEGENDARY.1st Black woman to have a variety show #DeadpoolMovie #blackhistorymonth https:\xe2\x80\xa6'",0,pos
550,550,2/22/2016 2:07,"b'RT @TheVRO: Have you seen #DeadpoolMovie yet? If so, check out what our hosts thought. https://t.co/QhbAkon5uD #deadpool https://t.co/IQr46\xe2\x80\xa6'",0,pos
551,551,2/22/2016 2:05,"b""RT @Marker_exe616: Awesome weekend with good food and a dope movie @HeleenMarie616  #domino's #DeadpoolMovie""",0,pos
552,552,2/22/2016 2:02,"b""Awesome weekend with good food and a dope movie @HeleenMarie616  #domino's #DeadpoolMovie""",1,pos
553,553,2/22/2016 2:00,"b""RT @TriCityHerald: 'Deadpool' dominates again with $55 million in 2nd week: https://t.co/6bwsltzDsk\n#DeadpoolMovie https://t.co/5H4sZD40Hn""",0,pos
554,554,2/22/2016 2:00,"b""'Deadpool' dominates again with $55 million in 2nd week: https://t.co/6bwsltzDsk\n#DeadpoolMovie https://t.co/5H4sZD40Hn""",1,pos
555,555,2/22/2016 1:57,"b""RT @winter_page: I feel like I'm going to hell for laughing at 99% of the jokes in #DeadpoolMovie but it was so good I don't even care""",0,pos
556,556,2/22/2016 1:54,b'RT @thebestofmarvel: Marvel actors praising #DeadpoolMovie ! https://t.co/nAcgqFtcZF',0,pos
557,557,2/22/2016 1:50,"b""I feel like I'm going to hell for laughing at 99% of the jokes in #DeadpoolMovie but it was so good I don't even care""",9,pos
558,558,2/22/2016 1:44,"b""RT @darthsean85: \xf0\x9f\x98\x82 If you've seen #DeadpoolMovie you'll get this. #Deadpool https://t.co/yRM5tXSvWZ""",0,pos
559,559,2/22/2016 1:41,"b'RT @FlicksCity: ALL #Deadpool easter eggs, #Marvel #XMen Spider-Man &amp; Green Lantern references + post-credits https://t.co/NLLzAgt8Wg #Dead\xe2\x80\xa6'",0,pos
560,560,2/22/2016 1:36,b'RT @IEarths: Deadpool Closes In On $500-Million...\n\n#Deadpool #DeadpoolMovie #Deadpool2 #Marvel #XMen\n \nhttps://t.co/Nz7U5w2qb7 https://t.c\xe2\x80\xa6',0,pos
561,561,2/22/2016 1:36,b'RT @IEarths: Deadpool Closes In On $500-Million...\n\n#Deadpool #DeadpoolMovie #Deadpool2 #Marvel #XMen\n \nhttps://t.co/Nz7U5w2qb7 https://t.c\xe2\x80\xa6',0,pos
562,562,2/22/2016 1:31,b'RT @MarcMussoLive: Workin on my #DeadpoolMovie Review!',0,pos
563,563,2/22/2016 1:31,b'RT @MarcMussoLive: NEW Video! https://t.co/60ABIOxLVc #DeadpoolMovie Review!',0,pos
564,564,2/22/2016 1:30,"b""RT @thenotoriousven: man, i have a lot of catching up to do. here's something for today- celebrating the release of #DeadpoolMovie https://\xe2\x80\xa6""",0,pos
565,565,2/22/2016 1:26,"b'RT @FlicksCity: ALL #Deadpool easter eggs, #Marvel #XMen Spider-Man &amp; Green Lantern references + post-credits https://t.co/NLLzAgt8Wg #Dead\xe2\x80\xa6'",0,pos
566,566,2/22/2016 1:25,b'RT @Furiousnurse: 20 Facts About #Deadpool That Will Make You Look Like an Expert!\n#DeadpoolMovie \n\nhttps://t.co/SsOIMzyWS1 https://t.co/6f\xe2\x80\xa6',0,pos
567,567,2/22/2016 1:24,b'RT @kristyklausing: Join us live at 9 tonight as we discuss Deadpool &amp; much more!!! #DeadpoolMovie #podcasting #RT  https://t.co/VPas96tKYm',0,pos
568,568,2/22/2016 1:23,b'20 Facts About #Deadpool That Will Make You Look Like an Expert!\n#DeadpoolMovie \n\nhttps://t.co/SsOIMzyWS1 https://t.co/6fiSkvsghN',1,pos
569,569,2/22/2016 1:10,b'RT @IEarths: Deadpool Closes In On $500-Million...\n\n#Deadpool #DeadpoolMovie #Deadpool2 #Marvel #XMen\n \nhttps://t.co/Nz7U5w2qb7 https://t.c\xe2\x80\xa6',0,pos
570,570,2/22/2016 1:08,b'Checkout our hottest Deadpool T-shirt Design! https://t.co/qIlBSxd7AU #deadpool #deadpoolmovie #marvel https://t.co/ytNmESTjWb',1,pos
571,571,2/22/2016 1:07,b'Deadpool Closes In On $500-Million...\n\n#Deadpool #DeadpoolMovie #Deadpool2 #Marvel #XMen\n \nhttps://t.co/Nz7U5w2qb7 https://t.co/cBHBDI95UY',15,pos
572,572,2/22/2016 1:06,b'RT @DrunkFlair: Anyone else just shudder when they see New Day after seeing #DeadpoolMovie ?\n#WWEFastlane #unicorn',0,pos
573,573,2/22/2016 1:02,b'Anyone else just shudder when they see New Day after seeing #DeadpoolMovie ?\n#WWEFastlane #unicorn',2,pos
574,574,2/22/2016 1:00,"b""RT @GeekFantasyMag: Don't act like you're not impressed.\n#Deadpool #OpeningWeekend.\n#thanks @BatintheSun\n\n#DeadpoolMovie @deadpoolmovie htt\xe2\x80\xa6""",0,pos
575,575,2/22/2016 0:59,"b'RT @ProfessorRotman: Speaking of #PoliticalCorrectness, the highest ""grossing"" (double-entendre intended) movie #Deadpool #DeadpoolMovie  h\xe2\x80\xa6'",0,pos
576,576,2/22/2016 0:59,"b'RT @ProfessorRotman: Speaking of #PoliticalCorrectness, the highest ""grossing"" (double-entendre intended) movie #Deadpool #DeadpoolMovie  h\xe2\x80\xa6'",0,pos
577,577,2/22/2016 0:50,"b""RT @Hirotopon: Captain \xf0\x9f\x92\x80\xf0\x9f\x92\xa9L \nI'm touching myself tonight .@deadpoolmovie .@VancityReynolds #TickPics #Deadpool #DeadpoolMovie https://t.co/1\xe2\x80\xa6""",0,pos
578,578,2/22/2016 0:49,"b""RT @darthsean85: \xf0\x9f\x98\x82 If you've seen #DeadpoolMovie you'll get this. #Deadpool https://t.co/yRM5tXSvWZ""",0,pos
579,579,2/22/2016 0:44,"b'RT @FlicksCity: ALL #Deadpool easter eggs, #Marvel #XMen Spider-Man &amp; Green Lantern references + post-credits https://t.co/NLLzAgt8Wg #Dead\xe2\x80\xa6'",0,pos
580,580,2/22/2016 0:37,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
581,581,2/22/2016 0:30,b'RT @thebestofmarvel: Marvel actors praising #DeadpoolMovie ! https://t.co/nAcgqFtcZF',0,pos
582,582,2/22/2016 0:27,b'RT @thebestofmarvel: Marvel actors praising #DeadpoolMovie ! https://t.co/nAcgqFtcZF',0,pos
583,583,2/22/2016 0:26,b'Join us live at 9 tonight as we discuss Deadpool &amp; much more!!! #DeadpoolMovie #podcasting #RT  https://t.co/VPas96tKYm',0,pos
584,584,2/22/2016 0:24,"b'RT @TheVRO: Have you seen #DeadpoolMovie yet? If so, check out what our hosts thought. https://t.co/QhbAkon5uD #deadpool https://t.co/IQr46\xe2\x80\xa6'",0,pos
585,585,2/22/2016 0:24,"b'Have you seen #DeadpoolMovie yet? If so, check out what our hosts thought. https://t.co/QhbAkon5uD #deadpool https://t.co/IQr46q0Xag'",0,pos
586,586,2/22/2016 0:22,"b""man, i have a lot of catching up to do. here's something for today- celebrating the release of #DeadpoolMovie https://t.co/G6ZiVUUYpn""",6,pos
587,587,2/22/2016 0:20,b'RT @FruitionScrolls: Raff/Deadpool mashup https://t.co/zzZe8eql6B #fanart  #deadpool #DeadpoolMovie #marvel #Kickstarter @NickAzevedo1 http\xe2\x80\xa6',0,pos
588,588,2/22/2016 0:18,b'RT @FruitionScrolls: Raff/Deadpool mashup https://t.co/zzZe8eql6B #fanart  #deadpool #DeadpoolMovie #marvel #Kickstarter @NickAzevedo1 http\xe2\x80\xa6',0,pos
589,589,2/22/2016 0:18,b'Raff/Deadpool mashup https://t.co/zzZe8eql6B #fanart  #deadpool #DeadpoolMovie #marvel #Kickstarter @NickAzevedo1 https://t.co/RFsWf7Fmmg',8,pos
590,590,2/22/2016 0:15,b'RT @MaryumMalik_: #DeadpoolMovie Awesome.. \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb',0,pos
