2016-02-22 18:45:15,"b'RT @deejayhyuga: Take your Kids to see #DeadpoolMovie I saw The Woods, Blade &amp; watch the Simpsons/ South Park when I was a kid. #90sBabies4'",0
2016-02-22 18:44:42,"b""RT @darthsean85: \xf0\x9f\x98\x82 If you've seen #DeadpoolMovie you'll get this. #Deadpool https://t.co/yRM5tXSvWZ""",0
2016-02-22 18:39:02,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 18:37:21,"b""So I've seen #DeadpoolMovie 3 times..Its just as funny as it was the first time.  Definitely one of the best comic movies.""",1
2016-02-22 18:35:43,b'RT @missbonekitty: Aw yeah #deadpoolmovie #deadpool https://t.co/ihFAK4kW7J',0
2016-02-22 18:34:37,b'Aw yeah #deadpoolmovie #deadpool https://t.co/ihFAK4kW7J',17
2016-02-22 18:29:33,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 18:27:11,"b'""Mmm I\'m so touching myself tonight"" #DeadpoolMovie https://t.co/BjkvXOE3co'",3
2016-02-22 18:22:28,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 18:14:19,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 18:01:55,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 18:01:30,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 17:59:40,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 17:59:18,"b'RT @TheVRO: Have you seen #DeadpoolMovie yet? If so, check out what our hosts thought. https://t.co/QhbAkon5uD #deadpool https://t.co/IQr46\xe2\x80\xa6'",0
2016-02-22 17:56:22,"b'RT @The2552: Streaming later, but first a date with deadpool #DeadpoolMovie'",0
2016-02-22 17:53:31,b'RT @andrehenry: The dialogue in this movie was just like mine when I played with action figures as a kid. #DeadpoolMovie  https://t.co/7z9f\xe2\x80\xa6',0
2016-02-22 17:51:12,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 17:47:48,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 17:42:46,"b'RT @FlicksCity: ALL #Deadpool easter eggs, #Marvel #XMen Spider-Man &amp; Green Lantern references + post-credits https://t.co/NLLzAgt8Wg #Dead\xe2\x80\xa6'",0
2016-02-22 17:39:09,b'RT @thebestofmarvel: Marvel actors praising #DeadpoolMovie ! https://t.co/nAcgqFtcZF',0
2016-02-22 17:38:19,b'RT @ExtremeConsoles: #Deadpool week for us - check out this PS4 custom controller\n\n#DeadpoolMovie #superhero #ps4 #customcontroller #RT htt\xe2\x80\xa6',0
